pixel_ID,astarX,astarY
0.0,0.7071067690849304,0.7071067690849304
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.0,0.0
7.0,0.0,0.0
8.0,0.0,0.0
9.0,0.0,0.0
10.0,0.0,0.0
11.0,0.0,0.0
12.0,0.0,0.0
13.0,0.0,0.0
14.0,0.0,0.0
15.0,0.0,0.0
16.0,0.0,0.0
17.0,0.0,0.0
18.0,0.0,0.0
19.0,0.0,0.0
20.0,0.0,0.0
21.0,0.0,0.0
22.0,0.0,0.0
23.0,0.0,0.0
24.0,0.0,0.0
25.0,0.0,0.0
26.0,0.0,0.0
27.0,0.0,0.0
28.0,0.0,0.0
29.0,0.0,0.0
30.0,0.0,0.0
31.0,0.0,0.0
32.0,0.0,0.0
33.0,0.0,0.0
34.0,0.0,0.0
35.0,0.0,0.0
36.0,0.0,0.0
37.0,0.0,0.0
38.0,0.0,0.0
39.0,0.0,0.0
40.0,0.0,0.0
41.0,0.0,0.0
42.0,0.0,0.0
43.0,0.0,0.0
44.0,0.0,0.0
45.0,0.0,0.0
46.0,0.0,0.0
47.0,0.0,0.0
48.0,0.0,0.0
49.0,0.0,0.0
50.0,0.0,0.0
51.0,0.0,0.0
52.0,0.0,0.0
53.0,0.0,0.0
54.0,0.0,0.0
55.0,0.0,0.0
56.0,0.0,0.0
57.0,0.0,0.0
58.0,0.0,0.0
59.0,0.0,0.0
60.0,0.0,0.0
61.0,0.0,0.0
62.0,0.0,0.0
63.0,0.0,0.0
64.0,0.0,0.0
65.0,0.0,0.0
66.0,0.0,0.0
67.0,0.0,0.0
68.0,0.0,0.0
69.0,0.0,0.0
70.0,0.0,0.0
71.0,0.0,0.0
72.0,0.0,0.0
73.0,0.0,0.0
74.0,0.0,0.0
75.0,0.0,0.0
76.0,0.0,0.0
77.0,0.0,0.0
78.0,0.0,0.0
79.0,0.0,0.0
80.0,0.0,0.0
81.0,0.0,0.0
82.0,0.0,0.0
83.0,0.0,0.0
84.0,0.0,0.0
85.0,0.0,0.0
86.0,0.0,0.0
87.0,0.0,0.0
88.0,0.0,0.0
89.0,0.0,0.0
90.0,0.0,0.0
91.0,0.0,0.0
92.0,0.0,0.0
93.0,0.0,0.0
94.0,0.0,0.0
95.0,0.0,0.0
96.0,0.0,0.0
97.0,0.0,0.0
98.0,0.0,0.0
99.0,0.0,0.0
100.0,0.0,0.0
101.0,0.0,0.0
102.0,0.0,0.0
103.0,0.0,0.0
104.0,0.0,0.0
105.0,0.0,0.0
106.0,0.0,0.0
107.0,0.0,0.0
108.0,0.0,0.0
109.0,0.0,0.0
110.0,0.0,0.0
111.0,0.0,0.0
112.0,0.0,0.0
113.0,0.0,0.0
114.0,0.0,0.0
115.0,0.0,0.0
116.0,0.0,0.0
117.0,0.0,0.0
118.0,0.0,0.0
119.0,0.0,0.0
120.0,0.0,0.0
121.0,0.0,0.0
122.0,0.0,0.0
123.0,0.0,0.0
124.0,0.0,0.0
125.0,0.0,0.0
126.0,0.0,0.0
127.0,0.0,0.0
128.0,0.0,0.0
129.0,0.0,0.0
130.0,0.0,0.0
131.0,0.0,0.0
132.0,0.0,0.0
133.0,0.0,0.0
134.0,0.0,0.0
135.0,0.0,0.0
136.0,0.0,0.0
137.0,0.0,0.0
138.0,0.0,0.0
139.0,0.0,0.0
140.0,0.0,0.0
141.0,0.7071067690849304,0.7071067690849304
142.0,0.7071067690849304,0.7071067690849304
143.0,0.7071067690849304,0.7071067690849304
144.0,0.7071067690849304,0.7071067690849304
145.0,0.7071067690849304,0.7071067690849304
146.0,0.7071067690849304,0.7071067690849304
147.0,0.7071067690849304,0.7071067690849304
148.0,0.7071067690849304,0.7071067690849304
149.0,0.7071067690849304,0.7071067690849304
150.0,0.7071067690849304,0.7071067690849304
151.0,0.7071067690849304,0.7071067690849304
152.0,0.7071067690849304,0.7071067690849304
153.0,0.7071067690849304,0.7071067690849304
154.0,0.7071067690849304,0.7071067690849304
155.0,0.7071067690849304,0.7071067690849304
156.0,0.7071067690849304,0.7071067690849304
157.0,0.7071067690849304,0.7071067690849304
158.0,0.7071067690849304,0.7071067690849304
159.0,0.7071067690849304,0.7071067690849304
160.0,0.7071067690849304,0.7071067690849304
161.0,0.7071067690849304,0.7071067690849304
162.0,0.7071067690849304,0.7071067690849304
163.0,0.7071067690849304,0.7071067690849304
164.0,0.7071067690849304,0.7071067690849304
165.0,0.7071067690849304,0.7071067690849304
166.0,0.7071067690849304,0.7071067690849304
167.0,0.7071067690849304,0.7071067690849304
168.0,0.7071067690849304,0.7071067690849304
169.0,0.7071067690849304,0.7071067690849304
170.0,0.7071067690849304,0.7071067690849304
171.0,0.7071067690849304,0.7071067690849304
172.0,0.7071067690849304,0.7071067690849304
173.0,0.7071067690849304,0.7071067690849304
174.0,0.7071067690849304,0.7071067690849304
175.0,0.7071067690849304,0.7071067690849304
176.0,0.7071067690849304,0.7071067690849304
177.0,0.7071067690849304,0.7071067690849304
178.0,0.7071067690849304,0.7071067690849304
179.0,0.7071067690849304,0.7071067690849304
180.0,0.7071067690849304,0.7071067690849304
181.0,0.7071067690849304,0.7071067690849304
182.0,0.7071067690849304,0.7071067690849304
183.0,0.7071067690849304,0.7071067690849304
184.0,0.7071067690849304,0.7071067690849304
185.0,0.7071067690849304,0.7071067690849304
186.0,0.7071067690849304,0.7071067690849304
187.0,0.7071067690849304,0.7071067690849304
188.0,0.7071067690849304,0.7071067690849304
189.0,0.7071067690849304,0.7071067690849304
190.0,0.7071067690849304,0.7071067690849304
191.0,0.7071067690849304,0.7071067690849304
192.0,0.7071067690849304,0.7071067690849304
193.0,0.7071067690849304,0.7071067690849304
194.0,0.7071067690849304,0.7071067690849304
195.0,0.7071067690849304,0.7071067690849304
196.0,0.7071067690849304,0.7071067690849304
197.0,0.7071067690849304,0.7071067690849304
198.0,0.7071067690849304,0.7071067690849304
199.0,0.7071067690849304,0.7071067690849304
200.0,0.7071067690849304,0.7071067690849304
201.0,0.7071067690849304,0.7071067690849304
202.0,0.7071067690849304,0.7071067690849304
203.0,0.7071067690849304,0.7071067690849304
204.0,0.7071067690849304,0.7071067690849304
205.0,0.7071067690849304,0.7071067690849304
206.0,0.7071067690849304,0.7071067690849304
207.0,0.7071067690849304,0.7071067690849304
208.0,0.7071067690849304,0.7071067690849304
209.0,0.7071067690849304,0.7071067690849304
210.0,1.0,0.0
211.0,0.7071067690849304,-0.7071067690849304
212.0,0.7071067690849304,-0.7071067690849304
213.0,0.7071067690849304,-0.7071067690849304
214.0,0.7071067690849304,-0.7071067690849304
215.0,0.7071067690849304,-0.7071067690849304
216.0,0.7071067690849304,-0.7071067690849304
217.0,0.7071067690849304,-0.7071067690849304
218.0,0.7071067690849304,-0.7071067690849304
219.0,0.7071067690849304,-0.7071067690849304
220.0,0.7071067690849304,-0.7071067690849304
221.0,0.7071067690849304,-0.7071067690849304
222.0,0.7071067690849304,-0.7071067690849304
223.0,0.7071067690849304,-0.7071067690849304
224.0,0.7071067690849304,-0.7071067690849304
225.0,0.7071067690849304,-0.7071067690849304
226.0,0.7071067690849304,-0.7071067690849304
227.0,0.7071067690849304,-0.7071067690849304
228.0,0.7071067690849304,-0.7071067690849304
229.0,0.7071067690849304,-0.7071067690849304
230.0,0.7071067690849304,-0.7071067690849304
231.0,0.7071067690849304,-0.7071067690849304
232.0,0.7071067690849304,-0.7071067690849304
233.0,0.7071067690849304,-0.7071067690849304
234.0,0.7071067690849304,-0.7071067690849304
235.0,0.7071067690849304,-0.7071067690849304
236.0,0.7071067690849304,-0.7071067690849304
237.0,0.7071067690849304,-0.7071067690849304
238.0,0.7071067690849304,-0.7071067690849304
239.0,0.7071067690849304,-0.7071067690849304
240.0,0.7071067690849304,-0.7071067690849304
241.0,0.7071067690849304,-0.7071067690849304
242.0,0.7071067690849304,-0.7071067690849304
243.0,0.7071067690849304,-0.7071067690849304
244.0,0.7071067690849304,-0.7071067690849304
245.0,0.7071067690849304,-0.7071067690849304
246.0,0.7071067690849304,-0.7071067690849304
247.0,0.7071067690849304,-0.7071067690849304
248.0,0.7071067690849304,-0.7071067690849304
249.0,0.7071067690849304,-0.7071067690849304
250.0,0.7071067690849304,-0.7071067690849304
251.0,0.7071067690849304,-0.7071067690849304
252.0,0.7071067690849304,-0.7071067690849304
253.0,0.7071067690849304,-0.7071067690849304
254.0,0.7071067690849304,-0.7071067690849304
255.0,0.7071067690849304,-0.7071067690849304
256.0,0.7071067690849304,-0.7071067690849304
257.0,0.7071067690849304,-0.7071067690849304
258.0,0.7071067690849304,-0.7071067690849304
259.0,0.7071067690849304,-0.7071067690849304
260.0,0.7071067690849304,-0.7071067690849304
261.0,0.7071067690849304,-0.7071067690849304
262.0,0.7071067690849304,-0.7071067690849304
263.0,0.7071067690849304,-0.7071067690849304
264.0,0.7071067690849304,-0.7071067690849304
265.0,0.7071067690849304,-0.7071067690849304
266.0,0.7071067690849304,-0.7071067690849304
267.0,0.7071067690849304,-0.7071067690849304
268.0,0.7071067690849304,-0.7071067690849304
269.0,0.7071067690849304,-0.7071067690849304
270.0,0.7071067690849304,-0.7071067690849304
271.0,0.7071067690849304,-0.7071067690849304
272.0,0.7071067690849304,-0.7071067690849304
273.0,0.7071067690849304,-0.7071067690849304
274.0,0.7071067690849304,-0.7071067690849304
275.0,0.7071067690849304,-0.7071067690849304
276.0,0.7071067690849304,-0.7071067690849304
277.0,0.7071067690849304,-0.7071067690849304
278.0,0.7071067690849304,-0.7071067690849304
279.0,0.0,0.0
280.0,0.0,0.0
281.0,0.7071067690849304,0.7071067690849304
282.0,0.7071067690849304,0.7071067690849304
283.0,0.7071067690849304,0.7071067690849304
284.0,0.7071067690849304,0.7071067690849304
285.0,0.7071067690849304,0.7071067690849304
286.0,0.7071067690849304,0.7071067690849304
287.0,0.7071067690849304,0.7071067690849304
288.0,0.7071067690849304,0.7071067690849304
289.0,0.7071067690849304,0.7071067690849304
290.0,0.7071067690849304,0.7071067690849304
291.0,0.7071067690849304,0.7071067690849304
292.0,0.7071067690849304,0.7071067690849304
293.0,0.7071067690849304,0.7071067690849304
294.0,0.7071067690849304,0.7071067690849304
295.0,0.7071067690849304,0.7071067690849304
296.0,0.7071067690849304,0.7071067690849304
297.0,0.7071067690849304,0.7071067690849304
298.0,0.7071067690849304,0.7071067690849304
299.0,0.7071067690849304,0.7071067690849304
300.0,0.7071067690849304,0.7071067690849304
301.0,0.7071067690849304,0.7071067690849304
302.0,0.7071067690849304,0.7071067690849304
303.0,0.7071067690849304,0.7071067690849304
304.0,0.7071067690849304,0.7071067690849304
305.0,0.7071067690849304,0.7071067690849304
306.0,0.7071067690849304,0.7071067690849304
307.0,0.7071067690849304,0.7071067690849304
308.0,0.7071067690849304,0.7071067690849304
309.0,0.7071067690849304,0.7071067690849304
310.0,0.7071067690849304,0.7071067690849304
311.0,0.7071067690849304,0.7071067690849304
312.0,0.7071067690849304,0.7071067690849304
313.0,0.7071067690849304,0.7071067690849304
314.0,0.7071067690849304,0.7071067690849304
315.0,0.7071067690849304,0.7071067690849304
316.0,0.7071067690849304,0.7071067690849304
317.0,0.7071067690849304,0.7071067690849304
318.0,0.7071067690849304,0.7071067690849304
319.0,0.7071067690849304,0.7071067690849304
320.0,0.7071067690849304,0.7071067690849304
321.0,0.7071067690849304,0.7071067690849304
322.0,0.7071067690849304,0.7071067690849304
323.0,0.7071067690849304,0.7071067690849304
324.0,0.7071067690849304,0.7071067690849304
325.0,0.7071067690849304,0.7071067690849304
326.0,0.7071067690849304,0.7071067690849304
327.0,0.7071067690849304,0.7071067690849304
328.0,0.7071067690849304,0.7071067690849304
329.0,0.7071067690849304,0.7071067690849304
330.0,0.7071067690849304,0.7071067690849304
331.0,0.7071067690849304,0.7071067690849304
332.0,0.7071067690849304,0.7071067690849304
333.0,0.7071067690849304,0.7071067690849304
334.0,0.7071067690849304,0.7071067690849304
335.0,0.7071067690849304,0.7071067690849304
336.0,0.7071067690849304,0.7071067690849304
337.0,0.7071067690849304,0.7071067690849304
338.0,0.7071067690849304,0.7071067690849304
339.0,0.7071067690849304,0.7071067690849304
340.0,0.7071067690849304,0.7071067690849304
341.0,0.7071067690849304,0.7071067690849304
342.0,0.7071067690849304,0.7071067690849304
343.0,0.7071067690849304,0.7071067690849304
344.0,0.7071067690849304,0.7071067690849304
345.0,0.7071067690849304,0.7071067690849304
346.0,0.7071067690849304,0.7071067690849304
347.0,0.7071067690849304,0.7071067690849304
348.0,0.7071067690849304,0.7071067690849304
349.0,0.7071067690849304,0.7071067690849304
350.0,1.0,0.0
351.0,0.7071067690849304,-0.7071067690849304
352.0,0.7071067690849304,-0.7071067690849304
353.0,0.7071067690849304,-0.7071067690849304
354.0,0.7071067690849304,-0.7071067690849304
355.0,0.7071067690849304,-0.7071067690849304
356.0,0.7071067690849304,-0.7071067690849304
357.0,0.7071067690849304,-0.7071067690849304
358.0,0.7071067690849304,-0.7071067690849304
359.0,0.7071067690849304,-0.7071067690849304
360.0,0.7071067690849304,-0.7071067690849304
361.0,0.7071067690849304,-0.7071067690849304
362.0,0.7071067690849304,-0.7071067690849304
363.0,0.7071067690849304,-0.7071067690849304
364.0,0.7071067690849304,-0.7071067690849304
365.0,0.7071067690849304,-0.7071067690849304
366.0,0.7071067690849304,-0.7071067690849304
367.0,0.7071067690849304,-0.7071067690849304
368.0,0.7071067690849304,-0.7071067690849304
369.0,0.7071067690849304,-0.7071067690849304
370.0,0.7071067690849304,-0.7071067690849304
371.0,0.7071067690849304,-0.7071067690849304
372.0,0.7071067690849304,-0.7071067690849304
373.0,0.7071067690849304,-0.7071067690849304
374.0,0.7071067690849304,-0.7071067690849304
375.0,0.7071067690849304,-0.7071067690849304
376.0,0.7071067690849304,-0.7071067690849304
377.0,0.7071067690849304,-0.7071067690849304
378.0,0.7071067690849304,-0.7071067690849304
379.0,0.7071067690849304,-0.7071067690849304
380.0,0.7071067690849304,-0.7071067690849304
381.0,0.7071067690849304,-0.7071067690849304
382.0,0.7071067690849304,-0.7071067690849304
383.0,0.7071067690849304,-0.7071067690849304
384.0,0.7071067690849304,-0.7071067690849304
385.0,0.7071067690849304,-0.7071067690849304
386.0,0.7071067690849304,-0.7071067690849304
387.0,0.7071067690849304,-0.7071067690849304
388.0,0.7071067690849304,-0.7071067690849304
389.0,0.7071067690849304,-0.7071067690849304
390.0,0.7071067690849304,-0.7071067690849304
391.0,0.7071067690849304,-0.7071067690849304
392.0,0.7071067690849304,-0.7071067690849304
393.0,0.7071067690849304,-0.7071067690849304
394.0,0.7071067690849304,-0.7071067690849304
395.0,0.7071067690849304,-0.7071067690849304
396.0,0.7071067690849304,-0.7071067690849304
397.0,0.7071067690849304,-0.7071067690849304
398.0,0.7071067690849304,-0.7071067690849304
399.0,0.7071067690849304,-0.7071067690849304
400.0,0.7071067690849304,-0.7071067690849304
401.0,0.7071067690849304,-0.7071067690849304
402.0,0.7071067690849304,-0.7071067690849304
403.0,0.7071067690849304,-0.7071067690849304
404.0,0.7071067690849304,-0.7071067690849304
405.0,0.7071067690849304,-0.7071067690849304
406.0,0.7071067690849304,-0.7071067690849304
407.0,0.7071067690849304,-0.7071067690849304
408.0,0.7071067690849304,-0.7071067690849304
409.0,0.7071067690849304,-0.7071067690849304
410.0,0.7071067690849304,-0.7071067690849304
411.0,0.7071067690849304,-0.7071067690849304
412.0,0.7071067690849304,-0.7071067690849304
413.0,0.7071067690849304,-0.7071067690849304
414.0,0.7071067690849304,-0.7071067690849304
415.0,0.7071067690849304,-0.7071067690849304
416.0,0.7071067690849304,-0.7071067690849304
417.0,0.7071067690849304,-0.7071067690849304
418.0,0.7071067690849304,-0.7071067690849304
419.0,0.0,0.0
420.0,0.0,0.0
421.0,0.7071067690849304,0.7071067690849304
422.0,0.7071067690849304,0.7071067690849304
423.0,0.7071067690849304,0.7071067690849304
424.0,0.7071067690849304,0.7071067690849304
425.0,0.7071067690849304,0.7071067690849304
426.0,0.7071067690849304,0.7071067690849304
427.0,0.7071067690849304,0.7071067690849304
428.0,0.7071067690849304,0.7071067690849304
429.0,0.7071067690849304,0.7071067690849304
430.0,0.7071067690849304,0.7071067690849304
431.0,0.7071067690849304,0.7071067690849304
432.0,0.7071067690849304,0.7071067690849304
433.0,0.7071067690849304,0.7071067690849304
434.0,0.7071067690849304,0.7071067690849304
435.0,0.7071067690849304,0.7071067690849304
436.0,0.7071067690849304,0.7071067690849304
437.0,0.7071067690849304,0.7071067690849304
438.0,0.7071067690849304,0.7071067690849304
439.0,0.7071067690849304,0.7071067690849304
440.0,0.7071067690849304,0.7071067690849304
441.0,0.7071067690849304,0.7071067690849304
442.0,0.7071067690849304,0.7071067690849304
443.0,0.7071067690849304,0.7071067690849304
444.0,0.7071067690849304,0.7071067690849304
445.0,0.7071067690849304,0.7071067690849304
446.0,0.7071067690849304,0.7071067690849304
447.0,0.7071067690849304,0.7071067690849304
448.0,0.7071067690849304,0.7071067690849304
449.0,0.7071067690849304,0.7071067690849304
450.0,0.7071067690849304,0.7071067690849304
