---,Loc2D
0,"((Locs=(X=5267.56,Y=3291.4)),(Locs=(X=5272.57,Y=3298.18)),(Locs=(X=5278.98,Y=3303.65)),(Locs=(X=5283.91,Y=3310.49)),(Locs=(X=5288.57,Y=3317.51)),(Locs=(X=5292.83,Y=3324.79)),(Locs=(X=5296.95,Y=3332.14)),(Locs=(X=5297.94,Y=3340.52)),(Locs=(X=5294.29,Y=3348.12)),(Locs=(X=5289.8,Y=3355.25)),(Locs=(X=5286.96,Y=3363.19)),(Locs=(X=5286.49,Y=3371.61)),(Locs=(X=5284.27,Y=3379.74)),(Locs=(X=5281.56,Y=3387.72)),(Locs=(X=5278.91,Y=3395.72)),(Locs=(X=5277.69,Y=3404.06)),(Locs=(X=5280.49,Y=3412.02)),(Locs=(X=5279.6,Y=3420.4)),(Locs=(X=5283.49,Y=3427.88)),(Locs=(X=5288.28,Y=3434.82)),(Locs=(X=5289.63,Y=3435.99)),(Locs=(X=5283.09,Y=3430.68)),(Locs=(X=5274.76,Y=3429.38)),(Locs=(X=5266.35,Y=3428.74)),(Locs=(X=5259.67,Y=3433.87)),(Locs=(X=5252.01,Y=3437.41)),(Locs=(X=5248.37,Y=3445.01)),(Locs=(X=5252.1,Y=3452.57)),(Locs=(X=5256.74,Y=3459.61)),(Locs=(X=5261.93,Y=3466.25)),(Locs=(X=5259.36,Y=3470.58)),(Locs=(X=5251.28,Y=3472.87)),(Locs=(X=5243.91,Y=3476.96)),(Locs=(X=5235.92,Y=3479.65)),(Locs=(X=5227.71,Y=3481.55)),(Locs=(X=5222.32,Y=3488.04)),(Locs=(X=5213.99,Y=3489.3)),(Locs=(X=5206.37,Y=3492.91)),(Locs=(X=5199.06,Y=3497.11)),(Locs=(X=5191.77,Y=3501.34)),(Locs=(X=5184.4,Y=3505.43)),(Locs=(X=5178.78,Y=3511.71)),(Locs=(X=5173.59,Y=3518.36)),(Locs=(X=5168.24,Y=3524.86)),(Locs=(X=5161.28,Y=3529.62)),(Locs=(X=5154.54,Y=3534.64)),(Locs=(X=5147.97,Y=3539.86)),(Locs=(X=5141.53,Y=3545.25)),(Locs=(X=5135.2,Y=3550.77)),(Locs=(X=5128.95,Y=3556.38)),(Locs=(X=5122.77,Y=3562.07)),(Locs=(X=5116.63,Y=3567.82)),(Locs=(X=5110.53,Y=3573.61)),(Locs=(X=5104.46,Y=3579.44)),(Locs=(X=5098.42,Y=3585.3)),(Locs=(X=5092.39,Y=3591.19)),(Locs=(X=5086.38,Y=3597.09)),(Locs=(X=5080.38,Y=3603.0)),(Locs=(X=5081.36,Y=3603.38)),(Locs=(X=5080.81,Y=3604.99)),(Locs=(X=5084.67,Y=3612.48)),(Locs=(X=5086.37,Y=3619.64)),(Locs=(X=5086.39,Y=3626.53)),(Locs=(X=5085.09,Y=3633.22)),(Locs=(X=5091.38,Y=3637.16)),(Locs=(X=5098.34,Y=3632.41)),(Locs=(X=5101.1,Y=3624.44)),(Locs=(X=5104.29,Y=3628.28)),(Locs=(X=5105.47,Y=3632.58)),(Locs=(X=5105.08,Y=3637.25)),(Locs=(X=5103.46,Y=3642.2)),(Locs=(X=5104.67,Y=3639.47)),(Locs=(X=5108.18,Y=3646.4)),(Locs=(X=5105.87,Y=3654.5)),(Locs=(X=5107.93,Y=3654.86)),(Locs=(X=5103.98,Y=3647.41)),(Locs=(X=5105.71,Y=3649.48)),(Locs=(X=5105.75,Y=3652.4)),(Locs=(X=5104.47,Y=3655.99)),(Locs=(X=5102.15,Y=3660.1)),(Locs=(X=5099.04,Y=3664.61)),(Locs=(X=5093.6,Y=3671.05)),(Locs=(X=5088.04,Y=3677.38)),(Locs=(X=5082.39,Y=3683.63)),(Locs=(X=5076.68,Y=3689.82)),(Locs=(X=5070.91,Y=3695.96)),(Locs=(X=5065.1,Y=3702.06)),(Locs=(X=5062.64,Y=3710.12)),(Locs=(X=5059.41,Y=3717.72)),(Locs=(X=5055.58,Y=3724.96)),(Locs=(X=5057.43,Y=3724.67)),(Locs=(X=5065.72,Y=3726.2)),(Locs=(X=5066.35,Y=3734.61)),(Locs=(X=5062.76,Y=3742.23)),(Locs=(X=5057.99,Y=3749.19)),(Locs=(X=5054.76,Y=3756.98)),(Locs=(X=5050.39,Y=3763.05)),(Locs=(X=5045.13,Y=3767.79)),(Locs=(X=5039.17,Y=3771.48)),(Locs=(X=5032.66,Y=3774.37)),(Locs=(X=5033.92,Y=3772.72)),(Locs=(X=5039.6,Y=3766.49)),(Locs=(X=5047.97,Y=3765.48)),(Locs=(X=5052.2,Y=3771.8)),(Locs=(X=5052.52,Y=3780.23)),(Locs=(X=5050.92,Y=3786.8)),(Locs=(X=5047.81,Y=3791.92)),(Locs=(X=5043.53,Y=3795.92)),(Locs=(X=5040.94,Y=3803.95)),(Locs=(X=5039.85,Y=3812.3)),(Locs=(X=5035.39,Y=3809.95)),(Locs=(X=5030.71,Y=3808.8)),(Locs=(X=5025.2,Y=3807.91)),(Locs=(X=5019.05,Y=3807.21)),(Locs=(X=5012.39,Y=3806.67)),(Locs=(X=5006.63,Y=3812.82)),(Locs=(X=5003.06,Y=3820.46)),(Locs=(X=4999.67,Y=3828.17)),(Locs=(X=4991.24,Y=3828.47)),(Locs=(X=4984.74,Y=3833.84)),(Locs=(X=4980.19,Y=3840.93)),(Locs=(X=4975.33,Y=3847.78)),(Locs=(X=4970.23,Y=3854.43)),(Locs=(X=4965.19,Y=3861.19)),(Locs=(X=4959.94,Y=3867.77)),(Locs=(X=4962.97,Y=3872.13)),(Locs=(X=4964.01,Y=3876.85)),(Locs=(X=4959.54,Y=3883.99)),(Locs=(X=4954.79,Y=3881.88)),(Locs=(X=4949.77,Y=3881.54)),(Locs=(X=4944.55,Y=3882.59)),(Locs=(X=4939.16,Y=3884.71)),(Locs=(X=4933.65,Y=3887.69)),(Locs=(X=4928.03,Y=3891.31)),(Locs=(X=4922.35,Y=3895.46)),(Locs=(X=4916.6,Y=3900.0)),(Locs=(X=4910.8,Y=3904.85)),(Locs=(X=4902.43,Y=3905.83)),(Locs=(X=4894.34,Y=3908.22)),(Locs=(X=4886.73,Y=3911.4)),(Locs=(X=4879.48,Y=3915.19)),(Locs=(X=4872.51,Y=3919.45)),(Locs=(X=4865.76,Y=3924.09)),(Locs=(X=4859.19,Y=3929.02)),(Locs=(X=4861.14,Y=3936.69)),(Locs=(X=4859.94,Y=3945.03)),(Locs=(X=4857.11,Y=3952.97)),(Locs=(X=4854.01,Y=3960.81)),(Locs=(X=4850.28,Y=3968.24)),(Locs=(X=4852.16,Y=3968.86)),(Locs=(X=4852.31,Y=3970.65)),(Locs=(X=4849.8,Y=3978.7)),(Locs=(X=4852.24,Y=3986.77)),(Locs=(X=4857.24,Y=3993.56)),(Locs=(X=4859.28,Y=3998.86)),(Locs=(X=4858.14,Y=4007.21)),(Locs=(X=4860.52,Y=4015.3)),(Locs=(X=4855.2,Y=4021.84)),(Locs=(X=4849.19,Y=4026.94)),(Locs=(X=4850.34,Y=4026.37)),(Locs=(X=4857.85,Y=4030.2)),(Locs=(X=4865.46,Y=4033.83)),(Locs=(X=4873.7,Y=4032.08)),(Locs=(X=4872.37,Y=4037.64)))"
1,"((Locs=(X=5262.75,Y=3165.12)),(Locs=(X=5262.23,Y=3156.71)),(Locs=(X=5260.29,Y=3148.51)),(Locs=(X=5257.84,Y=3140.44)),(Locs=(X=5256.72,Y=3132.08)),(Locs=(X=5258.85,Y=3123.93)),(Locs=(X=5263.92,Y=3117.19)),(Locs=(X=5270.31,Y=3111.69)),(Locs=(X=5277.57,Y=3107.41)),(Locs=(X=5285.59,Y=3107.69)),(Locs=(X=5292.51,Y=3103.67)),(Locs=(X=5297.76,Y=3097.08)),(Locs=(X=5303.68,Y=3091.08)),(Locs=(X=5310.43,Y=3086.03)),(Locs=(X=5315.47,Y=3079.27)),(Locs=(X=5310.74,Y=3072.29)),(Locs=(X=5302.66,Y=3069.87)),(Locs=(X=5296.69,Y=3075.81)),(Locs=(X=5289.89,Y=3080.79)),(Locs=(X=5281.48,Y=3081.35)),(Locs=(X=5273.92,Y=3082.28)),(Locs=(X=5266.94,Y=3087.01)),(Locs=(X=5260.79,Y=3091.98)),(Locs=(X=5255.1,Y=3097.89)),(Locs=(X=5256.64,Y=3102.27)),(Locs=(X=5256.49,Y=3110.69)),(Locs=(X=5259.64,Y=3118.51)),(Locs=(X=5264.8,Y=3125.18)),(Locs=(X=5259.89,Y=3132.04)),(Locs=(X=5252.43,Y=3135.97)),(Locs=(X=5245.3,Y=3140.34)),(Locs=(X=5238.43,Y=3145.06)),(Locs=(X=5231.76,Y=3150.06)),(Locs=(X=5234.19,Y=3155.62)),(Locs=(X=5235.62,Y=3152.42)),(Locs=(X=5235.39,Y=3143.99)),(Locs=(X=5234.23,Y=3135.64)),(Locs=(X=5232.02,Y=3130.44)),(Locs=(X=5228.98,Y=3127.69)),(Locs=(X=5228.53,Y=3119.27)),(Locs=(X=5226.87,Y=3114.02)),(Locs=(X=5224.26,Y=3111.23)),(Locs=(X=5220.92,Y=3110.37)),(Locs=(X=5217.0,Y=3111.01)),(Locs=(X=5212.63,Y=3112.82)),(Locs=(X=5207.91,Y=3115.54)),(Locs=(X=5202.92,Y=3118.97)),(Locs=(X=5197.71,Y=3122.96)),(Locs=(X=5189.88,Y=3119.84)),(Locs=(X=5182.46,Y=3118.71)),(Locs=(X=5175.37,Y=3119.14)),(Locs=(X=5168.52,Y=3120.79)),(Locs=(X=5161.87,Y=3123.38)),(Locs=(X=5155.37,Y=3126.72)),(Locs=(X=5148.99,Y=3130.63)),(Locs=(X=5142.7,Y=3135.0)),(Locs=(X=5136.48,Y=3139.71)),(Locs=(X=5130.32,Y=3144.7)),(Locs=(X=5124.2,Y=3149.91)),(Locs=(X=5118.12,Y=3155.28)),(Locs=(X=5112.07,Y=3160.78)),(Locs=(X=5106.03,Y=3166.38)),(Locs=(X=5100.01,Y=3172.06)),(Locs=(X=5094.01,Y=3177.8)),(Locs=(X=5088.01,Y=3183.59)),(Locs=(X=5082.02,Y=3189.42)),(Locs=(X=5076.04,Y=3195.28)),(Locs=(X=5070.06,Y=3201.16)),(Locs=(X=5064.09,Y=3207.05)),(Locs=(X=5058.12,Y=3212.96)),(Locs=(X=5052.15,Y=3218.89)),(Locs=(X=5046.18,Y=3224.82)),(Locs=(X=5040.22,Y=3230.76)),(Locs=(X=5034.25,Y=3236.7)),(Locs=(X=5028.29,Y=3242.64)),(Locs=(X=5022.32,Y=3248.59)),(Locs=(X=5016.36,Y=3254.55)),(Locs=(X=5010.4,Y=3260.5)),(Locs=(X=5004.44,Y=3266.46)),(Locs=(X=4998.48,Y=3272.41)),(Locs=(X=4992.51,Y=3278.37)),(Locs=(X=4986.55,Y=3284.33)),(Locs=(X=4987.69,Y=3284.92)),(Locs=(X=4987.26,Y=3286.69)),(Locs=(X=4985.61,Y=3289.39)),(Locs=(X=4977.19,Y=3289.7)),(Locs=(X=4969.31,Y=3291.25)),(Locs=(X=4961.85,Y=3293.77)),(Locs=(X=4954.72,Y=3297.05)),(Locs=(X=4947.84,Y=3300.91)),(Locs=(X=4941.17,Y=3305.24)),(Locs=(X=4934.66,Y=3309.93)),(Locs=(X=4928.26,Y=3314.9)),(Locs=(X=4921.96,Y=3320.08)),(Locs=(X=4915.74,Y=3325.44)),(Locs=(X=4909.57,Y=3330.93)),(Locs=(X=4903.45,Y=3336.52)),(Locs=(X=4897.37,Y=3342.2)),(Locs=(X=4891.31,Y=3347.94)),(Locs=(X=4885.27,Y=3353.72)),(Locs=(X=4879.25,Y=3359.55)),(Locs=(X=4873.24,Y=3365.4)),(Locs=(X=4872.38,Y=3363.84)),(Locs=(X=4870.4,Y=3363.94)),(Locs=(X=4875.43,Y=3369.44)),(Locs=(X=4878.05,Y=3375.04)),(Locs=(X=4878.78,Y=3380.72)),(Locs=(X=4877.4,Y=3389.03)),(Locs=(X=4880.08,Y=3397.03)),(Locs=(X=4884.71,Y=3404.07)),(Locs=(X=4887.01,Y=3410.88)),(Locs=(X=4887.49,Y=3417.5)),(Locs=(X=4890.97,Y=3416.43)),(Locs=(X=4896.59,Y=3418.21)),(Locs=(X=4899.18,Y=3426.24)),(Locs=(X=4895.8,Y=3429.76)),(Locs=(X=4889.76,Y=3428.66)),(Locs=(X=4883.73,Y=3429.11)),(Locs=(X=4881.53,Y=3437.25)),(Locs=(X=4882.46,Y=3445.62)),(Locs=(X=4879.89,Y=3450.99)),(Locs=(X=4875.68,Y=3453.91)),(Locs=(X=4878.42,Y=3452.77)),(Locs=(X=4885.36,Y=3447.98)),(Locs=(X=4893.7,Y=3446.71)),(Locs=(X=4898.88,Y=3447.03)),(Locs=(X=4901.62,Y=3448.59)),(Locs=(X=4902.44,Y=3451.12)),(Locs=(X=4904.18,Y=3459.37)),(Locs=(X=4910.82,Y=3464.55)),(Locs=(X=4914.95,Y=3471.9)),(Locs=(X=4916.86,Y=3478.95)),(Locs=(X=4914.2,Y=3486.94)),(Locs=(X=4908.5,Y=3491.87)),(Locs=(X=4900.66,Y=3488.79)),(Locs=(X=4897.07,Y=3481.23)),(Locs=(X=4896.74,Y=3472.81)),(Locs=(X=4895.16,Y=3467.55)),(Locs=(X=4892.62,Y=3464.76)),(Locs=(X=4884.39,Y=3462.97)),(Locs=(X=4885.49,Y=3457.73)),(Locs=(X=4892.01,Y=3458.32)),(Locs=(X=4887.63,Y=3456.45)),(Locs=(X=4882.9,Y=3456.31)),(Locs=(X=4877.9,Y=3457.5)),(Locs=(X=4870.67,Y=3453.16)),(Locs=(X=4863.73,Y=3451.08)),(Locs=(X=4865.97,Y=3451.47)),(Locs=(X=4873.12,Y=3447.18)),(Locs=(X=4877.38,Y=3445.14)),(Locs=(X=4879.4,Y=3444.86)),(Locs=(X=4879.66,Y=3445.96)),(Locs=(X=4886.35,Y=3443.62)),(Locs=(X=4890.25,Y=3443.1)),(Locs=(X=4891.99,Y=3444.01)),(Locs=(X=4886.0,Y=3439.57)),(Locs=(X=4880.02,Y=3437.45)),(Locs=(X=4882.04,Y=3433.54)),(Locs=(X=4882.3,Y=3431.8)),(Locs=(X=4881.19,Y=3431.76)),(Locs=(X=4879.01,Y=3433.04)),(Locs=(X=4881.79,Y=3441.0)),(Locs=(X=4881.26,Y=3449.41)),(Locs=(X=4875.77,Y=3455.81)))"
2,"((Locs=(X=5258.95,Y=3210.8)),(Locs=(X=5261.27,Y=3202.69)),(Locs=(X=5267.36,Y=3196.87)),(Locs=(X=5274.14,Y=3191.85)),(Locs=(X=5281.58,Y=3187.9)),(Locs=(X=5289.75,Y=3185.82)),(Locs=(X=5298.18,Y=3185.87)),(Locs=(X=5297.34,Y=3194.26)),(Locs=(X=5295.09,Y=3202.38)),(Locs=(X=5292.08,Y=3210.26)),(Locs=(X=5292.2,Y=3218.69)),(Locs=(X=5292.49,Y=3227.11)),(Locs=(X=5295.01,Y=3235.16)),(Locs=(X=5300.55,Y=3241.51)),(Locs=(X=5306.21,Y=3247.76)),(Locs=(X=5306.53,Y=3256.19)),(Locs=(X=5305.57,Y=3264.56)),(Locs=(X=5299.94,Y=3270.84)),(Locs=(X=5294.38,Y=3277.18)),(Locs=(X=5291.33,Y=3285.04)),(Locs=(X=5287.29,Y=3292.43)),(Locs=(X=5282.63,Y=3299.46)),(Locs=(X=5277.74,Y=3306.32)),(Locs=(X=5282.04,Y=3313.36)),(Locs=(X=5288.47,Y=3318.8)),(Locs=(X=5290.76,Y=3324.77)),(Locs=(X=5290.29,Y=3322.56)),(Locs=(X=5281.86,Y=3322.33)),(Locs=(X=5273.51,Y=3323.53)),(Locs=(X=5265.31,Y=3325.46)),(Locs=(X=5263.72,Y=3333.74)),(Locs=(X=5269.19,Y=3340.15)),(Locs=(X=5276.36,Y=3344.58)),(Locs=(X=5275.31,Y=3350.32)),(Locs=(X=5272.81,Y=3357.74)),(Locs=(X=5271.0,Y=3365.97)),(Locs=(X=5270.17,Y=3374.36)),(Locs=(X=5269.79,Y=3382.78)),(Locs=(X=5270.12,Y=3391.2)),(Locs=(X=5271.35,Y=3399.54)),(Locs=(X=5273.65,Y=3407.65)),(Locs=(X=5274.44,Y=3416.05)),(Locs=(X=5281.07,Y=3421.25)),(Locs=(X=5284.93,Y=3426.62)),(Locs=(X=5284.23,Y=3431.05)),(Locs=(X=5292.52,Y=3432.54)),(Locs=(X=5295.18,Y=3435.44)),(Locs=(X=5295.29,Y=3438.49)),(Locs=(X=5291.36,Y=3445.94)),(Locs=(X=5283.73,Y=3449.53)),(Locs=(X=5275.83,Y=3452.46)),(Locs=(X=5267.62,Y=3450.55)),(Locs=(X=5259.9,Y=3450.38)),(Locs=(X=5252.57,Y=3451.55)),(Locs=(X=5245.54,Y=3453.77)),(Locs=(X=5238.75,Y=3456.82)),(Locs=(X=5232.14,Y=3460.51)),(Locs=(X=5225.67,Y=3464.7)),(Locs=(X=5219.32,Y=3469.28)),(Locs=(X=5213.05,Y=3474.16)),(Locs=(X=5206.85,Y=3479.28)),(Locs=(X=5198.62,Y=3481.1)),(Locs=(X=5190.89,Y=3483.84)),(Locs=(X=5183.54,Y=3487.29)),(Locs=(X=5176.51,Y=3491.29)),(Locs=(X=5169.71,Y=3495.72)),(Locs=(X=5163.09,Y=3500.49)),(Locs=(X=5155.32,Y=3497.22)),(Locs=(X=5147.95,Y=3495.98)),(Locs=(X=5140.88,Y=3496.33)),(Locs=(X=5134.06,Y=3497.91)),(Locs=(X=5127.38,Y=3503.05)),(Locs=(X=5119.17,Y=3501.13)),(Locs=(X=5111.46,Y=3500.94)),(Locs=(X=5104.3,Y=3505.4)),(Locs=(X=5097.41,Y=3510.19)),(Locs=(X=5089.04,Y=3509.2)),(Locs=(X=5081.2,Y=3509.74)),(Locs=(X=5073.77,Y=3511.47)),(Locs=(X=5066.67,Y=3514.13)),(Locs=(X=5073.52,Y=3510.82)),(Locs=(X=5077.55,Y=3509.54)),(Locs=(X=5071.84,Y=3505.16)),(Locs=(X=5063.77,Y=3502.72)),(Locs=(X=5062.53,Y=3500.96)),(Locs=(X=5055.32,Y=3505.34)),(Locs=(X=5050.17,Y=3502.1)),(Locs=(X=5053.22,Y=3499.94)),(Locs=(X=5054.28,Y=3499.57)),(Locs=(X=5046.7,Y=3503.27)),(Locs=(X=5038.27,Y=3503.22)),(Locs=(X=5031.83,Y=3497.78)),(Locs=(X=5027.92,Y=3490.31)),(Locs=(X=5019.6,Y=3488.94)),(Locs=(X=5011.8,Y=3489.19)),(Locs=(X=5004.4,Y=3490.69)),(Locs=(X=4997.32,Y=3493.17)),(Locs=(X=4990.49,Y=3496.42)),(Locs=(X=4983.85,Y=3500.27)),(Locs=(X=4977.36,Y=3504.58)),(Locs=(X=4970.98,Y=3509.25)),(Locs=(X=4964.7,Y=3514.21)),(Locs=(X=4958.49,Y=3519.39)),(Locs=(X=4952.33,Y=3524.74)),(Locs=(X=4946.21,Y=3530.22)),(Locs=(X=4940.13,Y=3535.81)),(Locs=(X=4934.08,Y=3541.48)),(Locs=(X=4928.05,Y=3547.22)),(Locs=(X=4922.03,Y=3553.0)),(Locs=(X=4916.02,Y=3558.82)),(Locs=(X=4909.17,Y=3553.92)),(Locs=(X=4902.51,Y=3551.4)),(Locs=(X=4895.38,Y=3555.9)),(Locs=(X=4887.73,Y=3559.45)),(Locs=(X=4879.31,Y=3559.17)),(Locs=(X=4872.0,Y=3563.36)),(Locs=(X=4865.35,Y=3568.55)),(Locs=(X=4858.86,Y=3573.91)),(Locs=(X=4852.48,Y=3579.4)),(Locs=(X=4844.58,Y=3577.58)),(Locs=(X=4836.25,Y=3576.26)),(Locs=(X=4827.86,Y=3575.49)),(Locs=(X=4819.92,Y=3578.33)),(Locs=(X=4811.52,Y=3579.1)),(Locs=(X=4805.78,Y=3572.93)),(Locs=(X=4803.85,Y=3564.72)),(Locs=(X=4801.03,Y=3559.63)),(Locs=(X=4805.31,Y=3552.37)),(Locs=(X=4805.77,Y=3547.57)),(Locs=(X=4797.38,Y=3546.7)),(Locs=(X=4789.16,Y=3548.53)),(Locs=(X=4788.34,Y=3546.12)),(Locs=(X=4794.23,Y=3549.76)),(Locs=(X=4796.92,Y=3557.75)),(Locs=(X=4795.39,Y=3566.03)),(Locs=(X=4796.52,Y=3574.39)),(Locs=(X=4799.68,Y=3582.2)),(Locs=(X=4807.2,Y=3586.02)),(Locs=(X=4815.62,Y=3586.36)),(Locs=(X=4820.88,Y=3587.94)),(Locs=(X=4827.44,Y=3593.23)),(Locs=(X=4835.37,Y=3596.09)),(Locs=(X=4840.24,Y=3599.64)),(Locs=(X=4846.71,Y=3597.07)),(Locs=(X=4845.82,Y=3590.47)),(Locs=(X=4848.07,Y=3594.56)),(Locs=(X=4845.49,Y=3590.88)),(Locs=(X=4845.52,Y=3582.45)),(Locs=(X=4837.53,Y=3583.1)),(Locs=(X=4838.64,Y=3582.9)),(Locs=(X=4838.2,Y=3584.04)),(Locs=(X=4839.38,Y=3577.82)),(Locs=(X=4831.19,Y=3578.78)),(Locs=(X=4823.5,Y=3580.84)),(Locs=(X=4818.34,Y=3576.27)),(Locs=(X=4813.01,Y=3574.02)),(Locs=(X=4807.54,Y=3573.57)),(Locs=(X=4801.96,Y=3574.53)),(Locs=(X=4796.3,Y=3576.6)),(Locs=(X=4790.57,Y=3579.52)),(Locs=(X=4784.79,Y=3583.11)),(Locs=(X=4778.97,Y=3587.22)),(Locs=(X=4773.12,Y=3591.74)),(Locs=(X=4775.99,Y=3598.88)))"
