---,Loc2D
0,"((Locs=(X=600.0,Y=2136.0)),(Locs=(X=602.43,Y=2136.0)),(Locs=(X=606.32,Y=2136.0)),(Locs=(X=611.39,Y=2136.0)),(Locs=(X=617.39,Y=2136.0)),(Locs=(X=624.14,Y=2136.0)),(Locs=(X=631.49,Y=2136.0)),(Locs=(X=639.33,Y=2136.0)),(Locs=(X=647.54,Y=2136.0)),(Locs=(X=656.06,Y=2136.0)),(Locs=(X=664.83,Y=2136.0)),(Locs=(X=673.79,Y=2136.0)),(Locs=(X=682.92,Y=2136.0)),(Locs=(X=692.16,Y=2136.0)),(Locs=(X=701.51,Y=2136.0)),(Locs=(X=710.94,Y=2136.0)),(Locs=(X=720.43,Y=2136.0)),(Locs=(X=729.97,Y=2136.0)),(Locs=(X=739.56,Y=2136.0)),(Locs=(X=749.18,Y=2136.0)),(Locs=(X=758.82,Y=2136.0)),(Locs=(X=768.49,Y=2136.0)),(Locs=(X=778.17,Y=2136.0)),(Locs=(X=787.87,Y=2136.0)),(Locs=(X=797.57,Y=2136.0)),(Locs=(X=807.29,Y=2136.0)),(Locs=(X=817.01,Y=2136.0)),(Locs=(X=826.74,Y=2136.0)),(Locs=(X=836.47,Y=2136.0)),(Locs=(X=846.21,Y=2136.0)),(Locs=(X=855.95,Y=2136.0)),(Locs=(X=865.69,Y=2136.0)),(Locs=(X=875.43,Y=2136.0)),(Locs=(X=885.17,Y=2136.0)),(Locs=(X=894.92,Y=2136.0)),(Locs=(X=904.67,Y=2136.0)),(Locs=(X=914.41,Y=2136.0)),(Locs=(X=924.16,Y=2136.0)),(Locs=(X=933.91,Y=2136.0)),(Locs=(X=943.66,Y=2136.0)),(Locs=(X=953.41,Y=2136.0)),(Locs=(X=963.15,Y=2136.0)),(Locs=(X=972.9,Y=2136.0)),(Locs=(X=982.65,Y=2136.0)),(Locs=(X=992.4,Y=2136.0)),(Locs=(X=1002.15,Y=2136.0)),(Locs=(X=1011.9,Y=2136.0)),(Locs=(X=1021.65,Y=2136.0)),(Locs=(X=1031.4,Y=2136.0)),(Locs=(X=1041.15,Y=2136.0)),(Locs=(X=1050.9,Y=2136.0)),(Locs=(X=1060.65,Y=2136.0)),(Locs=(X=1070.4,Y=2136.0)),(Locs=(X=1080.15,Y=2136.0)),(Locs=(X=1089.9,Y=2136.0)),(Locs=(X=1099.65,Y=2136.0)),(Locs=(X=1109.4,Y=2136.0)),(Locs=(X=1119.15,Y=2136.0)),(Locs=(X=1128.9,Y=2136.0)),(Locs=(X=1138.65,Y=2136.0)),(Locs=(X=1148.4,Y=2136.0)),(Locs=(X=1158.15,Y=2136.0)),(Locs=(X=1167.9,Y=2136.0)),(Locs=(X=1177.65,Y=2136.0)),(Locs=(X=1187.4,Y=2136.0)),(Locs=(X=1197.15,Y=2136.0)),(Locs=(X=1206.9,Y=2136.0)),(Locs=(X=1216.65,Y=2136.0)),(Locs=(X=1226.4,Y=2136.0)),(Locs=(X=1236.15,Y=2136.0)),(Locs=(X=1245.9,Y=2136.0)),(Locs=(X=1255.65,Y=2136.0)),(Locs=(X=1265.4,Y=2136.0)),(Locs=(X=1275.15,Y=2136.0)),(Locs=(X=1284.9,Y=2136.0)),(Locs=(X=1294.65,Y=2136.0)),(Locs=(X=1304.4,Y=2136.0)),(Locs=(X=1314.15,Y=2136.0)),(Locs=(X=1323.9,Y=2136.0)),(Locs=(X=1333.65,Y=2136.0)),(Locs=(X=1343.4,Y=2136.0)),(Locs=(X=1353.15,Y=2136.0)),(Locs=(X=1362.9,Y=2136.0)),(Locs=(X=1372.65,Y=2136.0)),(Locs=(X=1382.4,Y=2136.0)),(Locs=(X=1392.15,Y=2136.0)),(Locs=(X=1401.9,Y=2136.0)),(Locs=(X=1411.65,Y=2136.0)),(Locs=(X=1421.4,Y=2136.0)),(Locs=(X=1431.15,Y=2136.0)),(Locs=(X=1440.9,Y=2136.0)),(Locs=(X=1450.65,Y=2136.0)),(Locs=(X=1460.4,Y=2136.0)),(Locs=(X=1470.15,Y=2136.0)),(Locs=(X=1479.9,Y=2136.0)),(Locs=(X=1489.65,Y=2136.0)),(Locs=(X=1499.4,Y=2136.0)),(Locs=(X=1509.15,Y=2136.0)),(Locs=(X=1518.9,Y=2136.0)),(Locs=(X=1528.65,Y=2136.0)),(Locs=(X=1538.4,Y=2136.0)),(Locs=(X=1548.15,Y=2136.0)),(Locs=(X=1557.9,Y=2136.0)),(Locs=(X=1567.65,Y=2136.0)),(Locs=(X=1577.4,Y=2136.0)),(Locs=(X=1587.15,Y=2136.0)),(Locs=(X=1596.9,Y=2136.0)),(Locs=(X=1606.65,Y=2136.0)),(Locs=(X=1616.4,Y=2136.0)),(Locs=(X=1626.15,Y=2136.0)),(Locs=(X=1635.9,Y=2136.0)),(Locs=(X=1645.65,Y=2136.0)),(Locs=(X=1655.4,Y=2136.0)),(Locs=(X=1665.15,Y=2136.0)),(Locs=(X=1674.9,Y=2136.0)),(Locs=(X=1684.65,Y=2136.0)),(Locs=(X=1694.4,Y=2136.0)),(Locs=(X=1704.15,Y=2136.0)),(Locs=(X=1713.9,Y=2136.0)),(Locs=(X=1723.65,Y=2136.0)),(Locs=(X=1733.4,Y=2136.0)),(Locs=(X=1743.15,Y=2136.0)),(Locs=(X=1752.9,Y=2136.0)),(Locs=(X=1762.65,Y=2136.0)),(Locs=(X=1772.4,Y=2136.0)),(Locs=(X=1782.15,Y=2136.0)),(Locs=(X=1791.9,Y=2136.0)),(Locs=(X=1801.65,Y=2136.0)),(Locs=(X=1811.4,Y=2136.0)),(Locs=(X=1821.15,Y=2136.0)),(Locs=(X=1830.9,Y=2136.0)),(Locs=(X=1840.65,Y=2136.0)),(Locs=(X=1850.4,Y=2136.0)),(Locs=(X=1860.15,Y=2136.0)),(Locs=(X=1869.9,Y=2136.0)),(Locs=(X=1879.65,Y=2136.0)),(Locs=(X=1889.4,Y=2136.0)),(Locs=(X=1899.15,Y=2136.0)),(Locs=(X=1908.9,Y=2136.0)),(Locs=(X=1918.65,Y=2136.0)),(Locs=(X=1928.4,Y=2136.0)),(Locs=(X=1938.15,Y=2136.0)),(Locs=(X=1947.9,Y=2136.0)),(Locs=(X=1957.65,Y=2136.0)),(Locs=(X=1967.4,Y=2136.0)),(Locs=(X=1977.15,Y=2136.0)),(Locs=(X=1986.9,Y=2136.0)),(Locs=(X=1996.65,Y=2136.0)),(Locs=(X=2006.4,Y=2136.0)),(Locs=(X=2016.15,Y=2136.0)),(Locs=(X=2025.9,Y=2136.0)),(Locs=(X=2035.65,Y=2136.0)),(Locs=(X=2045.4,Y=2136.0)),(Locs=(X=2055.15,Y=2136.0)),(Locs=(X=2064.9,Y=2136.0)),(Locs=(X=2074.65,Y=2136.0)),(Locs=(X=2084.4,Y=2136.0)),(Locs=(X=2094.15,Y=2136.0)),(Locs=(X=2103.9,Y=2136.0)),(Locs=(X=2113.65,Y=2136.0)),(Locs=(X=2123.4,Y=2136.0)),(Locs=(X=2133.15,Y=2136.0)),(Locs=(X=2142.9,Y=2136.0)),(Locs=(X=2152.65,Y=2136.0)),(Locs=(X=2162.4,Y=2136.0)),(Locs=(X=2172.15,Y=2136.0)),(Locs=(X=2181.9,Y=2136.0)),(Locs=(X=2191.65,Y=2136.0)),(Locs=(X=2201.4,Y=2136.0)),(Locs=(X=2211.15,Y=2136.0)),(Locs=(X=2220.9,Y=2136.0)),(Locs=(X=2230.65,Y=2136.0)),(Locs=(X=2240.4,Y=2136.0)),(Locs=(X=2250.15,Y=2136.0)),(Locs=(X=2259.9,Y=2136.0)),(Locs=(X=2269.65,Y=2136.0)),(Locs=(X=2279.4,Y=2136.0)),(Locs=(X=2289.15,Y=2136.0)),(Locs=(X=2298.9,Y=2136.0)),(Locs=(X=2308.65,Y=2136.0)),(Locs=(X=2318.4,Y=2136.0)),(Locs=(X=2328.15,Y=2136.0)),(Locs=(X=2337.9,Y=2136.0)),(Locs=(X=2347.65,Y=2136.0)),(Locs=(X=2357.4,Y=2136.0)),(Locs=(X=2367.15,Y=2136.0)),(Locs=(X=2376.9,Y=2136.0)),(Locs=(X=2386.65,Y=2136.0)),(Locs=(X=2396.4,Y=2136.0)),(Locs=(X=2406.15,Y=2136.0)),(Locs=(X=2415.9,Y=2136.0)),(Locs=(X=2425.65,Y=2136.0)),(Locs=(X=2435.4,Y=2136.0)),(Locs=(X=2445.15,Y=2136.0)),(Locs=(X=2454.9,Y=2136.0)),(Locs=(X=2464.65,Y=2136.0)),(Locs=(X=2474.4,Y=2136.0)),(Locs=(X=2484.15,Y=2136.0)),(Locs=(X=2493.9,Y=2136.0)),(Locs=(X=2503.65,Y=2136.0)),(Locs=(X=2513.4,Y=2136.0)),(Locs=(X=2523.15,Y=2136.0)),(Locs=(X=2532.9,Y=2136.0)),(Locs=(X=2542.65,Y=2136.0)),(Locs=(X=2552.4,Y=2136.0)),(Locs=(X=2562.15,Y=2136.0)),(Locs=(X=2571.9,Y=2136.0)),(Locs=(X=2581.65,Y=2136.0)),(Locs=(X=2591.4,Y=2136.0)),(Locs=(X=2601.15,Y=2136.0)),(Locs=(X=2610.9,Y=2136.0)),(Locs=(X=2620.65,Y=2136.0)),(Locs=(X=2630.4,Y=2136.0)),(Locs=(X=2640.15,Y=2136.0)),(Locs=(X=2649.9,Y=2136.0)),(Locs=(X=2659.65,Y=2136.0)),(Locs=(X=2669.4,Y=2136.0)),(Locs=(X=2679.15,Y=2136.0)),(Locs=(X=2688.9,Y=2136.0)),(Locs=(X=2698.65,Y=2136.0)),(Locs=(X=2708.4,Y=2136.0)),(Locs=(X=2718.15,Y=2136.0)),(Locs=(X=2727.9,Y=2136.0)),(Locs=(X=2737.65,Y=2136.0)),(Locs=(X=2747.4,Y=2136.0)),(Locs=(X=2757.15,Y=2136.0)),(Locs=(X=2766.9,Y=2136.0)),(Locs=(X=2776.65,Y=2136.0)),(Locs=(X=2786.4,Y=2136.0)),(Locs=(X=2796.15,Y=2136.0)),(Locs=(X=2805.9,Y=2136.0)),(Locs=(X=2815.65,Y=2136.0)),(Locs=(X=2825.4,Y=2136.0)),(Locs=(X=2835.15,Y=2136.0)),(Locs=(X=2844.9,Y=2136.0)),(Locs=(X=2854.65,Y=2136.0)),(Locs=(X=2864.4,Y=2136.0)),(Locs=(X=2874.15,Y=2136.0)),(Locs=(X=2883.9,Y=2136.0)),(Locs=(X=2893.65,Y=2136.0)),(Locs=(X=2903.4,Y=2136.0)),(Locs=(X=2913.15,Y=2136.0)),(Locs=(X=2922.9,Y=2136.0)),(Locs=(X=2932.65,Y=2136.0)),(Locs=(X=2942.4,Y=2136.0)),(Locs=(X=2952.15,Y=2136.0)),(Locs=(X=2961.9,Y=2136.0)),(Locs=(X=2971.65,Y=2136.0)),(Locs=(X=2981.4,Y=2136.0)),(Locs=(X=2991.15,Y=2136.0)),(Locs=(X=3000.9,Y=2136.0)),(Locs=(X=3010.65,Y=2136.0)),(Locs=(X=3020.4,Y=2136.0)),(Locs=(X=3030.15,Y=2136.0)),(Locs=(X=3039.9,Y=2136.0)),(Locs=(X=3049.65,Y=2136.0)),(Locs=(X=3059.4,Y=2136.0)),(Locs=(X=3069.15,Y=2136.0)),(Locs=(X=3078.9,Y=2136.0)),(Locs=(X=3088.65,Y=2136.0)),(Locs=(X=3098.4,Y=2136.0)),(Locs=(X=3108.15,Y=2136.0)),(Locs=(X=3117.9,Y=2136.0)),(Locs=(X=3127.65,Y=2136.0)),(Locs=(X=3137.4,Y=2136.0)),(Locs=(X=3147.15,Y=2136.0)),(Locs=(X=3156.9,Y=2136.0)),(Locs=(X=3166.65,Y=2136.0)),(Locs=(X=3176.4,Y=2136.0)),(Locs=(X=3186.15,Y=2136.0)),(Locs=(X=3195.9,Y=2136.0)),(Locs=(X=3205.65,Y=2136.0)),(Locs=(X=3215.4,Y=2136.0)),(Locs=(X=3225.15,Y=2136.0)),(Locs=(X=3234.9,Y=2136.0)),(Locs=(X=3244.65,Y=2136.0)),(Locs=(X=3254.4,Y=2136.0)),(Locs=(X=3264.15,Y=2136.0)),(Locs=(X=3273.9,Y=2136.0)),(Locs=(X=3283.65,Y=2136.0)),(Locs=(X=3293.4,Y=2136.0)),(Locs=(X=3303.15,Y=2136.0)),(Locs=(X=3312.9,Y=2136.0)),(Locs=(X=3322.65,Y=2136.0)),(Locs=(X=3332.4,Y=2136.0)),(Locs=(X=3342.15,Y=2136.0)),(Locs=(X=3351.9,Y=2136.0)),(Locs=(X=3361.65,Y=2136.0)),(Locs=(X=3371.4,Y=2136.0)),(Locs=(X=3381.15,Y=2136.0)),(Locs=(X=3390.9,Y=2136.0)),(Locs=(X=3400.65,Y=2136.0)),(Locs=(X=3410.4,Y=2136.0)),(Locs=(X=3420.15,Y=2136.0)),(Locs=(X=3429.9,Y=2136.0)),(Locs=(X=3439.65,Y=2136.0)),(Locs=(X=3449.4,Y=2136.0)),(Locs=(X=3459.15,Y=2136.0)),(Locs=(X=3468.9,Y=2136.0)),(Locs=(X=3478.65,Y=2136.0)),(Locs=(X=3488.4,Y=2136.0)),(Locs=(X=3498.15,Y=2136.0)),(Locs=(X=3507.9,Y=2136.0)),(Locs=(X=3517.65,Y=2136.0)),(Locs=(X=3527.4,Y=2136.0)),(Locs=(X=3537.15,Y=2136.0)),(Locs=(X=3546.9,Y=2136.0)),(Locs=(X=3556.65,Y=2136.0)),(Locs=(X=3566.4,Y=2136.0)),(Locs=(X=3576.15,Y=2136.0)),(Locs=(X=3585.9,Y=2136.0)),(Locs=(X=3595.65,Y=2136.0)),(Locs=(X=3605.4,Y=2136.0)),(Locs=(X=3615.15,Y=2136.0)),(Locs=(X=3624.9,Y=2136.0)),(Locs=(X=3634.65,Y=2136.0)),(Locs=(X=3644.4,Y=2136.0)),(Locs=(X=3654.15,Y=2136.0)),(Locs=(X=3663.9,Y=2136.0)),(Locs=(X=3673.65,Y=2136.0)),(Locs=(X=3683.4,Y=2136.0)),(Locs=(X=3693.15,Y=2136.0)),(Locs=(X=3702.9,Y=2136.0)),(Locs=(X=3712.65,Y=2136.0)),(Locs=(X=3722.4,Y=2136.0)),(Locs=(X=3732.15,Y=2136.0)),(Locs=(X=3741.9,Y=2136.0)),(Locs=(X=3751.65,Y=2136.0)),(Locs=(X=3761.4,Y=2136.0)),(Locs=(X=3771.15,Y=2136.0)),(Locs=(X=3780.9,Y=2136.0)),(Locs=(X=3790.65,Y=2136.0)),(Locs=(X=3800.4,Y=2136.0)),(Locs=(X=3810.15,Y=2136.0)),(Locs=(X=3819.9,Y=2136.0)),(Locs=(X=3829.65,Y=2136.0)),(Locs=(X=3839.4,Y=2136.0)),(Locs=(X=3849.15,Y=2136.0)),(Locs=(X=3858.9,Y=2136.0)),(Locs=(X=3868.65,Y=2136.0)),(Locs=(X=3878.4,Y=2136.0)),(Locs=(X=3888.15,Y=2136.0)),(Locs=(X=3897.9,Y=2136.0)),(Locs=(X=3907.65,Y=2136.0)),(Locs=(X=3917.4,Y=2136.0)),(Locs=(X=3927.15,Y=2136.0)),(Locs=(X=3936.9,Y=2136.0)),(Locs=(X=3946.65,Y=2136.0)),(Locs=(X=3956.4,Y=2136.0)),(Locs=(X=3966.15,Y=2136.0)),(Locs=(X=3975.9,Y=2136.0)),(Locs=(X=3985.65,Y=2136.0)),(Locs=(X=3995.4,Y=2136.0)),(Locs=(X=4005.15,Y=2136.0)),(Locs=(X=4014.9,Y=2136.0)),(Locs=(X=4024.65,Y=2136.0)),(Locs=(X=4034.4,Y=2136.0)),(Locs=(X=4044.15,Y=2136.0)),(Locs=(X=4053.9,Y=2136.0)),(Locs=(X=4063.65,Y=2136.0)),(Locs=(X=4073.4,Y=2136.0)),(Locs=(X=4083.15,Y=2136.0)),(Locs=(X=4092.9,Y=2136.0)),(Locs=(X=4102.65,Y=2136.0)),(Locs=(X=4112.4,Y=2136.0)),(Locs=(X=4122.15,Y=2136.0)),(Locs=(X=4131.9,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)),(Locs=(X=4141.65,Y=2136.0)))"
